No,region,store,dates,order_items,reviews,taste_score,quantity_score,delivery_score,,order_세분화1,order_세분화2,order_세분화3,order_세분화4,order_세분화5,order_세분화6,order_세분화7,order_세분화8,,순살 여부
36553,교촌치킨,성산2동점,2021년 05월 25일,교촌치즈트러플순살/1,순살 양 진짜 적구나..;;다음부턴 뼈로 시켜먹을께여,4,1,3,,치즈트러플순살,,,,,,,,,0
36554,교촌치킨,성산2동점,2021년 05월 23일,교촌오리지날/1,엄청빨리왔어요.허겁지겁 맛나게 먹었어요.지송요.정신차리니 뼈만남았어용..,5,5,5,,오리지날,,,,,,,,,X
36555,교촌치킨,성산2동점,2021년 05월 23일,교촌허니콤보/1,"튀김옷이 너무 두꺼워요
그래서 양 많아 보이는데 맛이ㅠㅠ
너무 튀겨져서  맛없는 허니콤보였어요
가족들이  맛없다고 해 식탁에 남겨져 있어요",3,5,5,,허니콤보,,,,,,,,,X
36556,교촌치킨,성산2동점,2021년 05월 22일,교촌오리지날/1,"오늘은 쫌 바짝튀겨졌네요.
맛나게 잘 먹었습니다~",5,5,5,,오리지날,,,,,,,,,X
36557,교촌치킨,성산2동점,2021년 05월 22일,교촌허니콤보/1(디핑소스 추가(교촌무우)),평소에 맛있는데 오늘은 너무 아니네요.. 맛 기복이 너무 심합니다,1,2,5,,허니콤보,,,,,,,,,X
36558,교촌치킨,성산2동점,2021년 05월 20일,교촌반반스틱/1,교촌도 닭이 다른건지는 모르겠는데 저희동네는 요기가 맛집인듯,5,4,5,,반반사이드,,,,,,,,,X
36559,교촌치킨,성산2동점,2021년 05월 20일,교촌허니콤보/1,양도 맛도 배달도 다 좋았습니다.,5,5,5,,허니콤보,,,,,,,,,X
36560,교촌치킨,성산2동점,2021년 05월 19일,"교촌허니콤보/1(사이드 메뉴(교촌웨지감자（세트）),디핑소스 추가(레드디핑소스))",맛잇어요 늘 긋듯긋긋듯,5,5,5,,허니콤보, 사이드,,,,,,,,X
36561,교촌치킨,성산2동점,2021년 05월 16일,"교촌허니콤보/1,레드디핑소스/1,교촌스위트칠리소스/1",맛있게 잘 먹었습니다 ~^^,5,5,5,,허니콤보,,,,,,,,,X
36562,교촌치킨,성산2동점,2021년 05월 16일,교촌반반윙/1,너무 따뜻하고 양념도 많이 발라주시고 맛있게 먹었습니다:) 먹었던 반반 윙 중에 제일 맛있게 먹은 것같아요!🤭,5,5,5,,반반윙,,,,,,,,,X
36563,교촌치킨,성산2동점,2021년 05월 15일,"교촌허니콤보/2,레드디핑소스/3,교촌잠발라야소스/1",역시 교촌. 최고입니다,5,5,5,,허니콤보,,,,,,,,,X
36564,교촌치킨,성산2동점,2021년 05월 05일,교촌레드오리지날/1,오랫만에 교촌치킨에 치맥을^^,5,5,5,,레드오리지날,,,,,,,,,X
36565,교촌치킨,성산2동점,2021년 05월 05일,"교촌윙/1(사이드 메뉴(교촌웨지감자（세트）)),교촌레드윙/1",교촌은 윙이죠 ~!,5,5,5,,윙, 레드윙, 사이드,,,,,,,X
36566,교촌치킨,성산2동점,2021년 05월 04일,교촌허니콤보/1,역시ㅡ허니콤보 맛있어요! 비오는데 빨리 배달해주셔서 넘 감동이였어요 ㅜ감사합니다 안전운전!,5,5,5,,허니콤보,,,,,,,,,X
36567,교촌치킨,성산2동점,2021년 05월 04일,"교촌허니콤보/1,교촌반반스틱/1",늘 변함없이 맛있너요,5,5,5,,허니콤보, 반반사이드,,,,,,,,X
36568,교촌치킨,성산2동점,2021년 05월 02일,"교촌살살치킨/1,교촌잠발라야소스/1,생맥주（1000cc）/1",오랜만에 먹었는데 역시 너무 맛있습니다,5,5,5,,살살치킨, 살살치킨,,,,,,,,X
36569,교촌치킨,성산2동점,2021년 04월 29일,교촌콤보/1(디핑소스 추가(레드디핑소스)),항상 존맛 ㅎㅎㅎㅎ,5,5,5,,콤보,,,,,,,,,X
36570,교촌치킨,성산2동점,2021년 04월 27일,교촌반반콤보/1,오랜만에 주문했어요. 맛있게 잘 먹었습니다!,5,5,5,,반반콤보,,,,,,,,,X
36571,교촌치킨,성산2동점,2021년 04월 27일,교촌신화오리지날/1,빠르고 맛있고 매운데 좋아요,4,4,4,,신화오리지날,,,,,,,,,X
36572,교촌치킨,성산2동점,2021년 04월 25일,"교촌윙/1,교촌레드콤보/1",배송진짜빠르네요..교촌맛잇어요..추천추천..,5,5,5,,윙, 레드콤보,,,,,,,,X
36573,교촌치킨,성산2동점,2021년 04월 24일,"교촌허니순살[R]/1(사이드 메뉴(쫀드칸꽈배기（콘치즈）),디핑소스 추가(교촌무우,교촌잠발라야소스))","존맛ㅜㅜ
너무 맛있어요  꽈배기는 달달하니 맛나고
허니는 말이 필요없죠 
또 주문 필수입니다^^",5,5,5,,허니순살,,,,,,,,,0
36574,교촌치킨,성산2동점,2021년 04월 24일,교촌허니콤보/1,허니콤보가 제일 맛있다.,5,5,5,,허니콤보,,,,,,,,,X
36575,교촌치킨,성산2동점,2021년 04월 23일,"교촌허니콤보/1(사이드 메뉴(교촌웨지감자（세트）),디핑소스 추가(교촌무우,교촌허니머스타드소스,교촌스위트칠리소스)),교촌반반콤보/1(디핑소스 추가(레드디핑소스,교촌허니머스타드소스,교촌스위트칠리소스)),콜라（1.25L）사이즈업/1",역시 허니콤보는 진리입니다,5,5,4,,허니콤보, 반반콤보, 사이드,,,,,,,X
36576,교촌치킨,성산2동점,2021년 04월 22일,교촌오리지날/1,"양도 넉넉하고 배달이 진짜 빨랐어요!
감사합니다:)",5,5,5,,오리지날,,,,,,,,,X
36577,교촌치킨,성산2동점,2021년 04월 21일,교촌윙/1,맛있게 잘 먹었습니다 ^^ 빠른배송도 감사합니다~^^,5,5,5,,윙후라이드,,,,,,,,,X
36578,교촌치킨,성산2동점,2021년 04월 21일,교촌반반콤보/1,맛있어요~~배달 빨리와요,5,4,5,,반반콤보,,,,,,,,,X
36579,교촌치킨,성산2동점,2021년 04월 20일,교촌허니콤보/1,항상맛있게먹어요~ 감사합니다^^,5,5,5,,허니콤보,,,,,,,,,X
36580,교촌치킨,성산2동점,2021년 04월 20일,교촌허니콤보/2,잘먹었습니다 식구들모두 좋아하는단짠치킨,5,5,5,,허니콤보,,,,,,,,,X
36581,교촌치킨,성산2동점,2021년 04월 19일,교촌반반콤보/1(사이드 메뉴(교촌웨지감자（세트）)),맛있어용 배달도 빨리왔어요,5,5,5,,반반콤보, 사이드,,,,,,,,X
36582,교촌치킨,성산2동점,2021년 04월 16일,"교촌반반콤보/1(사이드 메뉴(교촌허니순살[S],쫀드칸꽈배기（시나몬슈가）))",맛있게 잘 먹었어요,5,5,5,,허니순살, 반반콤보,,,,,,,,0
36583,교촌치킨,성산2동점,2021년 04월 15일,교촌허니콤보/1,간만에 먹은 교촌 넘 맛있어요,5,5,5,,허니콤보,,,,,,,,,X
36584,교촌치킨,성산2동점,2021년 04월 15일,교촌레드오리지날/1,얇게 튀김옷 입혀주니까 훨씬 맛있었어요,4,4,4,,레드오리지날,,,,,,,,,X
36585,교촌치킨,성산2동점,2021년 04월 14일,교촌리얼후라이드/1,예전부터 시켜먹다가 이제 분가해서 혼자서도 시켜먹게 된 한결같이 맛있는 교촌치킨입니다 이틀에 나눠서 순삭했어요~ 한번 시작하면 멈출 수 없는 맛 뱃속에 아기도 태동으로 좋다하는 맛 ㅋㅋㅋ 강력추천,5,5,5,,리얼후라이드,,,,,,,,,X
36586,교촌치킨,성산2동점,2021년 04월 11일,교촌허니콤보/1,양도 푸짐하고 쿠폰으로 웨지감자도 시켰는데 다 맛있어요 배달도 빠르네요,5,5,5,,허니콤보,,,,,,,,,X
36587,교촌치킨,성산2동점,2021년 04월 06일,"교촌허니콤보/1(디핑소스 추가(교촌무우,교촌잠발라야소스))","역시 치킨 넘버원 맛이네요
너무 맛나게 잘 먹었습니다",5,5,5,,허니콤보,,,,,,,,,X
36588,교촌치킨,성산2동점,2021년 04월 01일,교촌리얼후라이드순살/1,맛있었어요.....,4,5,5,,리얼후라이드,,,,,,,,,0
36589,교촌치킨,성산2동점,2021년 04월 01일,교촌반반순살[R]/1(사이드 메뉴(교촌웨지감자（세트）)),빠르고 너무 맛있었어요,5,5,5,,반반순살, 사이드,,,,,,,,0
36590,교촌치킨,성산2동점,2021년 04월 01일,교촌레허반반순살/1(사이드 메뉴(교촌웨지감자（세트）)),제일좋아하는메뉴ㅡ 맛있어요,5,5,5,,레허반반순살, 사이드,,,,,,,,0
36591,교촌치킨,성산2동점,2021년 03월 31일,교촌반반오리지날/1,배달도 빨리왔고 맛있게 먹었네요..,5,5,5,,반반오리지날,,,,,,,,,X
36592,교촌치킨,성산2동점,2021년 03월 31일,교촌반반윙/1,"사진은 못찍었으나 윙, 봉 뼈들이 검은색이여서 기분좋게는 안먹었습니다",3,5,5,,반반윙,,,,,,,,,X
36593,교촌치킨,성산2동점,2021년 03월 30일,교촌레드윙/1,너무 맛있습니다! 역시 실망시키않네요,5,5,5,,레드윙,,,,,,,,,X
36594,교촌치킨,성산2동점,2021년 03월 30일,"교촌레드콤보/1(사이드 메뉴(교촌웨지감자（세트）,교촌허니순살[S],교촌궁중닭갈비볶음밥（간장맛）))",잘 먹었습니다!!!,5,5,5,,레드콤보, 허니순살, 사이드, 레드콤보,,,,,,0
36595,교촌치킨,성산2동점,2021년 03월 28일,교촌치즈트러플순살/1,맛있게 먹었습니다.,5,5,1,,치즈트러플순살,,,,,,,,,0
36596,교촌치킨,성산2동점,2021년 03월 28일,교촌치즈트러플순살/1,30분도 안걸려서 도착했어요~ 신메뉴 할인하길래 주문해봤습니다. 소스 2개 덕에 덜 질리고 잘 먹은 것 같아요 ㅎㅎ,5,5,5,,치즈트러플순살,,,,,,,,,0
36597,교촌치킨,성산2동점,2021년 03월 28일,교촌치즈트러플순살/1,"음식빠르게잘받았습니다.
신제품맛나요!",5,5,5,,치즈트러플순살,,,,,,,,,0
36598,교촌치킨,성산2동점,2021년 03월 28일,교촌허니콤보/1,배달 빠르고 맛있어요,5,5,5,,허니콤보,,,,,,,,,X
36599,교촌치킨,성산2동점,2021년 03월 28일,"교촌리얼후라이드순살/1,레드디핑소스/1",제 교촌 최애메뉴가 될 것 같아요! 완전 고소하고 양도 많아요,5,5,5,,리얼후라이드,,,,,,,,,0
36600,교촌치킨,성산2동점,2021년 03월 28일,교촌치즈트러플순살/1,"신메뉴라 시켜봤는데, 향이 강해서 호불호가 있을 수 있겠지만 저는 너무 맛있게 먹었어요",5,5,5,,치즈트러플순살,,,,,,,,,0
36601,교촌치킨,성산2동점,2021년 03월 27일,교촌치즈트러플순살/1,맛있게  잘 먹었어요,5,5,5,,치즈트러플순살,,,,,,,,,0
36602,교촌치킨,성산2동점,2021년 03월 27일,허니오리지날＋레드오리지날/1,"느므 맛있네요.
역시 교촌은 남녀노소 사랑 하는 맛",5,4,5,,레드오리지날, 허니오리지날,,,,,,,,X
36603,교촌치킨,성산2동점,2021년 03월 27일,교촌콤보/1,ㅋㅋㄹㅃㅃㅃㅃ쫀맛탱,5,5,5,,콤보,,,,,,,,,X
36604,교촌치킨,성산2동점,2021년 03월 27일,교촌치즈트러플순살/1,"순살은 양이 적은 건 어쩔 수 없어요
맛은 소스도 두 개나 줘서 다른 맛 느낄 수 있지만
치즈향이 강하긴해요

치즈때문에 어른들은 짜서 싫다고 하고 젊은 사람들은 치즈가 맛있게 한다고 하네요",4,3,4,,치즈트러플순살,,,,,,,,,0
36605,교촌치킨,성산2동점,2021년 03월 26일,"교촌허니콤보/1(사이드 메뉴(교촌웨지감자（세트）,교촌퐁듀치즈볼))",중고딩에게딱맞는맛...울애들은엄청좋아해요,5,5,5,,허니콤보, 사이드,,,,,,,,X
36606,교촌치킨,성산2동점,2021년 03월 26일,교촌허니콤보/2,허니콤보 역시 맛있어요 배달도 빨랐어요,5,4,5,,허니콤보,,,,,,,,,X
36607,교촌치킨,성산2동점,2021년 03월 25일,리얼후라이드＋고르곤치즈볼/1,뜨끈뜨끈 맛있어요!! 잘먹었습니다:),5,5,5,,리얼후라이드,,,,,,,,,X
36608,교촌치킨,성산2동점,2021년 03월 24일,교촌반반순살[R]/1,너무 맛있게 잘먹었습니다~!!!,5,5,5,,반반순살,,,,,,,,,0
36609,교촌치킨,성산2동점,2021년 03월 23일,교촌반반콤보/1(사이드 메뉴(쫀드칸꽈배기（시나몬슈가）)),"맛있습니다 항상 언제나
꽈배기 처음 인데 굉장히 맛있네요!?",5,5,5,,반반콤보,,,,,,,,,X
36610,교촌치킨,성산2동점,2021년 03월 23일,"교촌허니콤보/1(사이드 메뉴(교촌궁중닭갈비볶음밥（간장맛）),디핑소스 추가(레드디핑소스)),교촌웨지감자/1",교촌은 항상 맛있아요,5,4,5,,허니콤보, 사이드,,,,,,,,X
36611,교촌치킨,성산2동점,2021년 03월 22일,교촌오리지날/1,맛 괜찮았어요~~ ^^,4,4,5,,오리지날,,,,,,,,,X
36612,교촌치킨,성산2동점,2021년 03월 22일,허니오리지날＋레드오리지날/1,너무 맛있게 잘 먹었어요,5,5,5,,레드오리지날, 허니오리지날,,,,,,,,X
36613,교촌치킨,성산2동점,2021년 03월 22일,교촌윙/1,"사장님  매번  윙을 시키는데  지난번이랑 이번껀  좀 심심해요
달고 짜고 달고짜고  그 심오한맛이 빠진거 같아요  다음번엔 꼭  그맛 보게해주세요~~~^*^",3,4,5,,윙후라이드,,,,,,,,,X
36614,교촌치킨,성산2동점,2021년 03월 21일,교촌반반오리지날/1,치킨은 역시 교촌 오랫만에 치맥한잔,4,4,4,,반반오리지날,,,,,,,,,X
36615,교촌치킨,성산2동점,2021년 03월 21일,교촌허니콤보/1,맛있어여 빠른배달입니다,5,5,5,,허니콤보,,,,,,,,,X
36616,교촌치킨,성산2동점,2021년 03월 21일,교촌오리지날/1,치킨은 교촌치킨이 제맛이죠 다음에도,5,5,5,,오리지날,,,,,,,,,X
36617,교촌치킨,성산2동점,2021년 03월 20일,교촌허니콤보/1,맛있어요 맛있어요 맛있어요,5,5,5,,허니콤보,,,,,,,,,X
36618,교촌치킨,성산2동점,2021년 03월 20일,교촌허니콤보/1(사이드 메뉴(교촌웨지감자（세트）)),맛있어요~~~아이들과 함께 먹어요,5,5,5,,허니콤보, 사이드,,,,,,,,X
36619,교촌치킨,성산2동점,2021년 03월 19일,교촌허니콤보/1,"언제나 변함없는 달콤 짭짤한 허니콤보 바삭함에 한입, 달콤함에 한입, 그리고 짭잘함에 또 한입^^
너무 마시쏘요~~~^^",5,5,5,,허니콤보,,,,,,,,,X
36620,교촌치킨,성산2동점,2021년 03월 17일,"교촌오리지날/1,교촌레드윙/1",아주 맛있게 잘먹었네요^^,5,5,5,,오리지날, 레드윙, 오리지날,,,,,,,X
36621,교촌치킨,성산2동점,2021년 03월 17일,교촌허니콤보/1(사이드 메뉴(쫀드칸꽈배기（시나몬슈가）)),👍👍👍늘 맛있어요!!!,5,5,5,,허니콤보,,,,,,,,,X
36622,교촌치킨,성산2동점,2021년 03월 16일,교촌허니콤보/1,허니콤보 짱맛 배달 엄청빨랐어요👍👍,5,5,5,,허니콤보,,,,,,,,,X
36623,교촌치킨,성산2동점,2021년 03월 15일,교촌오리지날/1,"언제나 최고입니다
추천해요",5,5,5,,오리지날,,,,,,,,,X
36624,교촌치킨,성산2동점,2021년 03월 13일,"교촌리얼후라이드/1,생맥주（1000cc）/1",항상 주문합니다 맛있어요,5,5,5,,리얼후라이드,,,,,,,,,X
36625,교촌치킨,성산2동점,2021년 03월 13일,교촌허니콤보/1(디핑소스 추가(하바네로마요소스)),맛있게 잘 먹었습니다,5,5,5,,허니콤보,,,,,,,,,X
36626,교촌치킨,성산2동점,2021년 03월 12일,교촌허니콤보/1,"배달이 일단 완전 빨라요
치킨이 시간이 지나도 바삭해요
강추강추",5,5,5,,허니콤보,,,,,,,,,X
36627,교촌치킨,성산2동점,2021년 03월 12일,교촌허니콤보/1,저희집은순삭~~젤좋아하는치킨입니다  맛있는,5,5,5,,허니콤보,,,,,,,,,X
36628,교촌치킨,성산2동점,2021년 03월 11일,교촌반반윙/1,"언제나 맛있어요  ㅇㅇ
근데 오늘 치킨무는 별로였습니다. 너무 시큼",5,5,5,,반반윙,,,,,,,,,X
36629,교촌치킨,성산2동점,2021년 03월 10일,교촌허니콤보/1,완전 맛있게 먹었어요 ^-^,5,5,5,,허니콤보,,,,,,,,,X
36630,교촌치킨,성산2동점,2021년 03월 07일,교촌허니콤보/1(사이드 메뉴(쫀드칸꽈배기（시나몬슈가）)),최고 최고 최고 !!!,5,5,5,,허니콤보,,,,,,,,,X
36631,교촌치킨,성산2동점,2021년 03월 04일,"교촌콤보/1,레드디핑소스/1",웨지감자 겁나 바삭바삭 너무 맛있게 잘 먹었어요,5,5,5,,콤보,,,,,,,,,X
36632,교촌치킨,성산2동점,2021년 03월 04일,교촌허니콤보/1,단짠은 역시 허니콤보,5,5,5,,허니콤보,,,,,,,,,X
36633,교촌치킨,성산2동점,2021년 02월 28일,교촌콤보/1,"맛
최고
또시키자!!",5,5,5,,콤보,,,,,,,,,X
36634,교촌치킨,성산2동점,2021년 02월 28일,교촌오리지날/1,"늘 만족합니다
최고예요",5,5,5,,오리지날,,,,,,,,,X
36635,교촌치킨,성산2동점,2021년 02월 28일,교촌오리지날＋레드순살S/1,순살 맛있었어요!!,5,5,5,,오리지날, 레드순살, 오리지날,,,,,,,0
36636,교촌치킨,성산2동점,2021년 02월 27일,교촌반반윙/1,역시 교촌 맛있어요~,5,5,5,,반반윙,,,,,,,,,X
36637,교촌치킨,성산2동점,2021년 02월 27일,교촌허니콤보/1,완전빨리따끈따끈 단짠넘맛있게먹었어요~~,5,5,5,,허니콤보,,,,,,,,,X
36638,교촌치킨,성산2동점,2021년 02월 26일,교촌반반윙/1(사이드 메뉴(쫀드칸꽈배기（콘치즈）)),먹다 급히 찍었네요ㅋ 교촌은 역시 실망이 없죠.. 치킨은 물론이고 쫀드칸 꽈배기 찰도넛같아 맛있네요 뜨거울때 먹는게 쵝오!!,5,5,5,,반반윙,,,,,,,,,X
36639,교촌치킨,성산2동점,2021년 02월 26일,교촌윙/1,교촌은 교촌이죠 굿,5,5,5,,윙후라이드,,,,,,,,,X
36640,교촌치킨,성산2동점,2021년 02월 26일,"교촌레드콤보/1,교촌허니콤보/1",허니콤보 너무너무 맛있어요!,5,5,5,,레드콤보, 허니콤보,,,,,,,,X
36641,교촌치킨,성산2동점,2021년 02월 25일,"교촌반반윙/1,생맥주（1000cc）/1","오랫만에 시켜봤는데 역시 맛있네요.
쿠폰으로 웨지감자 받았는데 엄청큰거 발견했어요ㅋ
근데 맥주는 별로네요.. 
치킨은 굿~~",5,5,5,,반반윙,,,,,,,,,X
36642,교촌치킨,성산2동점,2021년 02월 25일,"교촌반반콤보/1(사이드 메뉴(쫀드칸꽈배기（시나몬슈가）,교촌칠리포테이토),디핑소스 추가(교촌크림치즈소스,하바네로마요소스,칠리포테이토소스))",집 근처라 그런지 배달도 엄청빨리왔고 감자도 대박바삭하게 잘튀겨졌고 치킨도 정말 맛있었고... 꽈배기는 처음시켜봤는데 생각보다 너무 맛있었어요!!! 다음엔 콘치즈꽈배기로 시켜봐야겠어요~~👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻,5,5,5,,반반콤보,,,,,,,,,X
36643,교촌치킨,성산2동점,2021년 02월 24일,리얼후라이드＋허니순살S/1,맛있게 먹었어요..순살은 생각보단 양이 더 작아서 아쉬움이 있었어요..,5,5,5,,허니순살, 리얼후라이드,,,,,,,,0
36644,교촌치킨,성산2동점,2021년 02월 23일,레허반반순살＋콘치즈꽈배기/1,맛있게 잘 먹었습니다!,5,5,5,,레허반반순살,,,,,,,,,0
36645,교촌치킨,성산2동점,2021년 02월 23일,"교촌허니콤보/1(사이드 메뉴(교촌웨지감자（세트）),디핑소스 추가(레드디핑소스))",와 사장님 닭 잘튀기시네여👍🏼👍🏼👍🏼 교촌 다른지점 많이 시켜먹어봤는데 똑같은교촌이어도 다른데는 너무 튀겨서 별로거나한데 여기는 딱 좋아요 !!!!!,5,5,5,,허니콤보, 사이드,,,,,,,,X
