dates,order_items,reviews,taste_score,quantity_score,delivery_score,delivery_score
2023년 12월 14일,"윙 15조각/1(윙선택(간지 윙 15조각)),치킨 무/1","너무 맛있게 딱 남기지않게 잘 먹었어요
부분육으로 판매하시는거 넘 좋 ㅠㅠ",5,5,0
2023년 12월 13일,순살간지 치킨/1,"너무너무 맛있습니당
간지소스도 있었으면 좋겠어요~",5,5,5
2023년 12월 11일,순살간지 치킨/1,오랜만에 간지치킨 시켜봤어요.매운맛 못먹는 초딩 아이들도 잘먹어요^^,5,5,0
2023년 12월 10일,순살 하하핫치킨/1,하하핫치킨 처음 주문해봤어요. 아이들이 유튜브에서 봤는지 먹고싶다고 해서 도전했는데 맛있게 맵네요~ 치밥하기 굿이에요.,5,5,5
2023년 12월 10일,크크크치킨/1,크크크 넘 맛있어용 마곡방화점 짱짱^~^,5,5,5
2023년 12월 9일,후라이드 반＋반마리선택/1(반마리선택(간지치킨 반)),바로 튀긴거라 맛있어요,5,5,5
2023년 12월 7일,후라이드콤보＋치즈볼＋코카콜라1.25L/1(코카-콜라 음료선택(코카-콜라 레드 1.25L)),맛있었어요 ㅎㅎ ㅎ,5,5,5
2023년 12월 7일,"후라이드 콤보 반＋콤보반 선택/1(콤보반 선택(하하핫콤보 반)),쫀득치즈볼（5개）/1",후라이드랑 양념 둘다 너무너무 맛있어요~,5,5,0
2023년 12월 6일,"후라이드 반＋반마리선택/1(반마리선택(호랑이 반)),쫀득치즈볼（5개）/1",역시 맛있어요 ㅎㅎ,5,5,5
2023년 11월 26일,호랑이치킨/1,"맛있어요 
호랑이치킨 매콤해서 
치킨안좋아하는 부모님도맛있게드셨어요!",5,5,5
2023년 11월 26일,"반마리＋반마리 선택/1(뼈반＋반선택1(호랑이 반),뼈반＋반선택2(양념 반))","맛있게 잘 먹었습니다
감사합니다!",5,5,5
2023년 11월 25일,순살 크크크치킨/1(음료변경(코카콜라 제로1.25L 사이즈 업)),크크크치킨 역시나 매우 맛있었어요~ 잘 먹었습니다~,5,5,5
2023년 11월 24일,"떡볶이 엔 순살（코카콜라）/1(순살선택(크크크 순살),음료변경(코카콜라 제로1.25L 사이즈 업))","아이들이 ㅋㅋㅋ 먹고싶다해서.. 
잘먹네요..
asmr이러면서 내 귀구녕에 오물딱거리고..
떡볶이는 초딩 입맛엔 매운듯 안먹어서 내 입속으로.",5,5,5
2023년 11월 24일,고추치킨/1,맛있게 잘 먹었습니다-!,5,5,5
2023년 11월 24일,크크크치킨/1,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,4,4,4
2023년 11월 24일,"윙봉24세트/1(윙봉선택(크크크 윙봉)),쫀도그/1","그냥 그래요.,,.",3,3,3
2023년 11월 24일,고추치킨/1,고추치킨 맛있네요~,5,5,0
2023년 11월 24일,떡볶이 엔 순살（코카콜라）/1(순살선택(크크크 순살)),아이들이.좋아하고 너무 맛있게 먹었습니다 굿굿,5,5,5
2023년 11월 23일,순살 크크크치킨/1,항상 시켜 먹어요. 아이들은 안 맵고 바삭해서 좋아하고 어른들은 매콤한 소스를 찍어먹어요.,5,5,0
2023년 11월 22일,"고추치킨/1,봉 15조각/1(봉선택(후라이드 봉15조각))","청양고추가 적당히 매워서 칼칼하게 맛있어요
초등 아이도 먹을 수 있는 맵기 정도예요",5,5,5
2023년 11월 21일,"간지치킨/1,미니쫀득볼（10개）/1,떡볶이/1,마요네즈소스/1,치킨 무/1",맛있어요^^아이들이좋아하는간지치킨맛,5,5,5
2023년 11월 17일,"순살 크크크치킨/1,콘마요소스/1",맛있게 잘 먹었습니다,4,4,4
2023년 11월 17일,크크크치킨/1,"말해모합니까유
60계는 진짜 짱맛",5,5,0
2023년 11월 16일,순살간지 치킨/1,"항상 잘 먹고 있습니당 
크크크 치킨도 궁금한데 이건 반반이 안되네요?
웨지감자도 감사합니다!",5,5,5
2023년 11월 14일,호랑이치킨/1,맛있어요 ~,5,5,5
2023년 11월 11일,후라이드 윙봉 반＋윙봉 반 선택/1(윙봉반 선택1(간지윙봉 반)),"간지치킨이 아들 최애 치킨입니다.
바삭한 후라이드도 넘 맛있어요 ~^^",5,5,5
2023년 11월 10일,"6초치킨/1,고추치킨/1",사진은 못찍었지만 정말 맛있게 먹었습니다!,5,5,5
2023년 11월 8일,순살 크크크치킨/1(음료변경(코카콜라 제로1.25L 사이즈 업)),항상 맛있게 먹고 있어요 ~~,5,5,5
2023년 11월 5일,"윙 15조각/1(윙선택(후라이드 윙15조각)),후라이드 순살 반＋순살 반 선택/1(순살반마리선택(호랑이순살 반))","저번보다좀덜바삭햇지만
비와서긍가하고
다조아요",5,5,5
2023년 11월 4일,"후라이드 반＋반마리선택/1(반마리선택(하하핫 반),음료선택(콜라 1.25L 사이즈 업))",배달 빠르고 맛있어요 튀김도 바싹하고 신 메뉴도 살짝만 매운게 좋네요. 질 먹었습니다.,5,5,5
2023년 11월 3일,고추치킨/1,s리뷰이벤은 오지도않고 콜라는 제로를 시켰는데 오리지널이 옴,1,1,1
2023년 11월 1일,"크크크치킨/1,크크크소스/1",배달부 문앞에 두고 문자안줘서 한참기다림,5,5,1
2023년 11월 1일,"윙 15조각/1(윙선택(후라이드 윙15조각)),똥집튀김/1",잘먹엇어요 감사합니다,5,5,5
