word,freq
집니다,26
뭐고,26
해보자,26
수시,26
패널티,26
카드사,26
주회,26
능력,26
읽,26
깔게,26
신선,26
일어나고,26
어주,26
공지,26
그럴,25
좋을거같습니다,25
난이도,25
너무나,25
먹통이,25
최고인,25
한계,25
다른건,25
끔,25
한건,25
언니,25
받으니,25
실용적인,25
도움이됩니다,25
켤때,25
짜증납니다,25
열받아,25
영양소,25
광고팝업,25
그룹원,25
사항,25
일지,25
충전,25
여러장,25
켜면,25
기본적인,25
부실,25
시작했습니다,25
다른사람,25
세운,25
받으,25
적게,25
업데이트해,25
귀찮음,25
목표들,25
귀엽고,25
왔는,25
자신과,25
기를,25
미루고,25
쯤,25
미션인증,25
걷게,25
아침형,25
소소하,25
구입,25
체크카드,25
붙,25
귀찮고,25
걸어놓고,25
ㅜㅠ,25
방해,25
벌고,25
것같아,25
일어났는,25
돌아,25
떠나,25
원씩,25
안열립니다,25
다른어플,25
넣고,25
열기,25
깔아봤는,25
고치,25
지고,24
줘야,24
해야할지,24
가며,24
느껴지,24
체력,24
이틀,24
세세,24
상관없는,24
아이디,24
짜주고,24
나눠,24
수정기능,24
결론,24
없는게,24
바꾸는,24
었네,24
주째,24
어플이예요,24
할수있게,24
엉뚱,24
핵심,24
느끼게,24
플랭크,24
요ㅎ,24
올라가,24
번거롭고,24
하던데,24
없거나,24
꺼지면,24
여유,24
작동하지,24
못쓰고,24
그날,24
하겠습니다,24
니까,24
꺼지,24
추천드려요,24
적극적,24
었습니다,24
바탕화면,24
유입,24
건강해지,24
드려,24
없던,24
확인하,24
선물상자,24
보이,24
무언가,24
먹다,24
힘들었,24
참여자,24
생겨요,24
부담스럽지,24
간격,24
기술적,24
인증하려는,24
리스크,24
공정,24
세우,24
저희,24
왜이러,24
열립니다,24
상담,24
들여,24
있었,24
같습니당,24
줄어,24
맞아,24
챌리저스,24
플랫폼,24
아기,24
활기차게,24
실행할,24
올립니다,24
아까워,24
듣고,24
당일,24
어준,24
하긴,24
깜빡해,24
않았던,24
많지,24
메세,24
룰,24
단위로,24
그렇,24
승부욕,24
성공할,24
실천하,24
피곤해,24
아까워서,24
친구들한테,24
오면,24
지급,24
되질,24
손실,24
지나치게,24
겨울,24
걸지,24
추천해줘,24
게을러져,24
소비자,24
몇분,24
쌓여,24
그러고,24
강제종료,24
전화번호,24
사행성,24
잡히고,24
받아가세요,24
반응,24
참여중인,24
선택해,23
초보자,23
개인정보,23
하거나,23
되요,23
힘듬,23
학생,23
심플,23
얼른,23
받음,23
생겼는,23
알아보기,23
비교,23
고쳐주시면,23
배경,23
장,23
보냈습니다,23
그럴때,23
영,23
좋겠고,23
좋을꺼,23
구,23
습관어플,23
찍으,23
이전보다,23
감사드려요,23
되더군,23
발상,23
떨어지,23
이용해야,23
도전기간,23
생겼어요,23
과,23
않은,23
문의했더니,23
이불,23
접근,23
완료시,23
미션수행,23
못한적,23
생각하,23
가입자,23
필요해보,23
들었습니다,23
열리고,23
열고,23
공부나,23
찍었는,23
멀쩡,23
사진촬영,23
안타깝습니다,23
생활리듬,23
차근차근,23
나갈,23
있겠,23
세번,23
넘어가네,23
안되지,23
제시간,23
그보다,23
당황스럽습니다,23
의향,23
꾸준함,23
해주실,23
억울,23
인증하려니,23
맞다고,23
만드는게,23
단기간,23
습관만드,23
싶기,23
없었고,23
고치기,23
알아보다,23
좋아져,23
크고,23
욕구,23
어렵고,23
나같,23
앱삭제,23
했네,23
게을렀던,23
정상화,23
무렵,23
방문,23
선뜻,23
났다고,23
팝업창,23
싶으신,23
넘어가고,23
없으니,23
고민중,23
앱사용,23
켤,23
걷기대회,23
무기력해져,23
외롭지,23
바쁘게,23
운,23
출석,23
나태해지,23
개설자,23
타입,23
용기,23
내자신,23
캐릭터,23
해나가,23
뜨거나,23
모르겠는,23
좋겠어요ㅎㅎ,23
뺄,23
감사드려,23
요구,23
어짜피,23
얻기,23
미달,23
늦잠,23
시작했,23
안정적,23
늘어나고,23
만듬,23
결제방식,23
업데이트때,23
쉬는날,23
보낼수,23
소정,23
적응,23
지키려,23
무작정,23
일종,23
거예,23
깔아보고,23
시간제,23
누르는,23
운동챌린지,23
보내기,23
때문에,23
않을,23
일어나니,23
따른,23
아침시기상,23
도전가능해,23
불안정해,23
맞습니다,23
챌린지별,23
한시간,23
성취감도,23
챙겨먹고,23
게을러지고,23
바뀌게,23
더워,23
예를들어,23
작은일,23
감정관리,23
어가고,23
그제야,23
돈버는,23
이전화면,23
오지게,23
넘겼는,23
해야한다고,23
금요일,23
버벅거리,23
됐네,23
몇개월,23
걷는,23
몰랐네,23
빼먹지,23
는것,23
돌아갈,23
받는다고,23
매력적,23
가진사람들,23
보람차게,23
되어가,23
이러네,23
달라진,23
성실하게,23
일어나면,23
학습,23
검,23
끼고,23
성,23
봤습니다,23
일석이조네,23
날리,23
게시판,23
받네,23
알았습니다,23
결제하,23
마시,23
일어나지,23
게이밍,23
멈춤,22
아쉽네요,22
운동법,22
아닐까,22
운동앱,22
멋진,22
최고예요,22
표기,22
강력,22
와우,22
등급,22
쓰다,22
좋아요ㅎㅎ,22
맞춤,22
몇개,22
관리자분,22
안올라가,22
개선되었으면,22
정착,22
자연스레,22
바꾼,22
값,22
일기,22
고맙습니다,22
식단관리,22
개설해,22
세워놓고,22
개발해,22
남기,22
아까울,22
치고,22
경고창,22
둘러보고,22
생각했습니다,22
찾았습니다,22
기원,22
기획,22
드리고,22
심각하게,22
장치,22
알람설정,22
무언갈,22
예치,22
생각지,22
돈관리,22
꽁꽁,22
수령,22
잘못찍어,22
확인후,22
어쩝니까,22
눌러줘야,22
가네,22
문의글,22
누르는게,22
닫힌,22
폴더,22
연동되어,22
실패하게,22
비교해,22
스토어포인트,22
오류났다고,22
기다리면,22
초기화면,22
걱정될,22
의의,22
조회,22
경향,22
수행시,22
약해지,22
익숙,22
올라가고,22
선순환,22
성공확률,22
도달할,22
잡아줄,22
보겠습니다,22
느꼈습니다,22
페이,22
기쁘고,22
저와,22
길러주고,22
느린게,22
잡혀가고,22
종,22
한곳,22
지속적인,22
문제였는,22
느껴졌습니다,22
한다는걸,22
해질,22
페북로그인,22
캡처,22
팔,22
벗어나,22
버릴,22
안보이게,22
뜬,22
짪,22
내것,22
다운받고,22
이용해봤는,22
평소보다,22
신경쓰게,22
모으기,22
어떤가,22
옮,22
상품들,22
영상광고,22
않거나,22
소요,22
올리니,22
주는게,22
뜰때,22
안눌려,22
일이였는,22
움직일수,22
천원단위로,22
안보기,22
실망스러워,22
멈춰버립니다,22
그럴수,22
나는지,22
소리함,22
어주어,22
관리해주,22
만천보,22
클릭되면,22
눌리지,22
맨날맨날,22
종료했다,22
할텐,22
빡침,22
추천하길래,22
읽어,22
쉬면,22
날씨,22
다섯번,22
껐다키면,22
고쳐졌어,22
커피,22
지나친,22
늦,22
반복적,22
댓글경,22
목표달성시,22
고쳐지니까,22
이러는건지,22
보너스,22
널리,22
참여하,22
주든,22
포인트고,22
깔아봤어요,22
이용할거,22
해볼게요,22
한잔,22
어플설치,22
나가는게,22
살았는,22
어플통해,22
인증위해,22
체험단,22
길어져,22
정면,22
켜봤다,22
봤다,22
대대적인,22
운동같,22
한귀,22
그랬네,22
키로,22
뺐는,22
받으니까,22
나싶어,22
향해,22
가능하여,22
나태해졌던,22
있게끔,22
없는데,22
잡히,22
재부팅하게,22
편하,22
아니구,22
해주셔야,22
겪으신,22
목적과,22
미루지,22
무통장입금,22
쌓이다,22
나태해지고,22
야지,22
찍으며,22
좋네요ㅎㅎ,22
네용,22
챙겨야,22
어영부영,22
오류화면,22
나태함,22
연초,22
참가했습니다,22
설정되어,22
짦,22
유도해,22
만보기앱,22
연관,22
페널티,22
어주는거,22
다른어플보다,22
고객센타,22
안해주고,22
것뿐,22
느려졌어,22
정각,22
살수있게,22
하시나,22
무기력하게,22
주여,22
확인할수,22
저질스러운,22
시간낭비,22
결제건,22
공부할,22
사라졌나,22
운동이면,22
이른,22
사라졌어요,22
이어져,22
내폰,22
생각해봅시다,22
바뀐거,22
상금이,22
임시,22
시작했었는,22
유용해,22
한컵,22
잊어버리고,22
같구,22
어렵지않아,22
핸폰,22
오류팝업,22
전면카메라,22
ㅠㅠㅠㅠㅠㅠ,22
걸어둔,22
금전,22
있으신,22
몰랐던,22
생각해보,22
진행하였는,22
된게,22
게을러지,22
먹어야,22
구매액,22
늦으면,22
챙겨먹는게,22
영양제여,22
댓글달때,22
추천받고,22
첫인증,22
스크린샷,22
됬었는,22
획기적인,22
구글플레이,22
헤이해져,22
더더,22
컸습니다,22
해왔던,22
어려웠던,22
만족스럽네,22
작게,22
습관길,22
환급받기,22
도와주고,22
후유증,22
게으르게,22
책상,22
빈도,22
월별,22
사용하셨으면,22
주문,22
반품,22
학생들,22
적립되어,22
실패자,22
밴드,22
블로그글쓰기,22
시간제한,22
자동적,22
기대할게요,22
모으,22
가입되어,22
호환,22
인스타연동,22
활동할,22
출석스터디,22
미달성,22
완성도,22
아침기상챌린지,22
주어지니,22
고싶어,22
제한해,22
할만,22
접속해봐,22
기필코,22
없으시네,22
일패키지,22
결제창,22
협찬챌린지,22
포인트나,22
패스워드,22
첨부사진,22
높음,21
남아,21
어려워,21
코스,21
나가,21
근력,21
번호,21
시일,21
특별,21
같은데,21
피드,21
봐,21
바꾸,21
하자,21
잘려,21
진작,21
상관없,21
쓰는데,21
광고수익,21
되었음,21
즈,21
갖고,21
꾹,21
페,21
아쉬운건,21
편리해,21
글자,21
입니당,21
건강정보,21
되도록,21
없으신가,21
명,21
최선,21
다해,21
하세,21
레드카드,21
우리,21
지역,21
부탁,20
오는,20
성장,20
멈추고,20
음성,20
좋을듯,20
해주셔,20
되던,20
제목,20
무시,20
되어있음,20
앱이예요,20
있네요,20
최고네요,20
귀찮,20
인증번호,20
됐는데,20
세트,20
일본,20
모,20
안쓰,20
있을거,20
실시간,20
좋습니당,20
지우,20
단어,20
닭,20
공공데이터,20
쓰시는지,20
선결제,20
눈바디,20
끼니,20
식단기록,20
길면,20
키패드,20
색깔,20
차이,20
해지,20
수동,20
그룹기능,20
여태,20
식단운동,20
병원,20
시간대,20
내부,20
새롭게,20
참여할,20
클래스,20
운동도,20
빠지고,20
발,20
향,20
마감,20
너스,19
고쳐주세요,19
목소리,19
안나오고,19
뚝,19
유지할,19
없을까,19
가이드,19
뜨네요,19
혼자운동,19
최고임,19
번거로워,19
무엇,19
굳굳굳,19
드는,19
네요,19
굳굳,19
합니까,19
안좋,19
가입하,19
해결방법,19
그외,19
안남기는,19
넘치,19
나니,19
크,19
가는,19
빨,19
가볍게,19
하구,19
거면,19
튕기고,19
알려주세요,19
예쁘게,19
그러네,19
잃어버린,19
갖게,19
미,19
작심일,19
안열려,19
일수,19
법,18
안되거나,18
알수,18
않았으면,18
허무,18
없어졌네,18
돼요,18
할듯,18
없네요,18
그러는,18
의,18
대박,18
젤,18
해볼,18
최고네,18
대만족,18
서야,18
짱이,18
든,18
둔,18
배터리,18
옷,18
알았으면,18
꾸준히,18
추가되었으면,18
선생님,18
복용,18
남겨봅니다,18
적다,18
대비,18
끝났는,18
어렵게,18
기상시간,18
해놓고,18
관리할,18
안하던,18
저번주,18
글쓰기,18
하실,18
평가,18
없었던,18
검색해,18
바뀌어,18
앱내,18
어주세요,18
두달째,18
간신,18
사람들과,18
지킬,18
둘,18
홍보,18
백원,18
최애,18
잠,18
참신,18
사기,18
목,18
짤,17
상관,17
정책,17
운동효과,17
틈틈,17
한거,17
아쉽다,17
없어져,17
생년월일,17
링크,17
워낙,17
좋았음,17
방향,17
조아요,17
앱보다,17
경쟁,17
가입해,17
기분좋게,17
삼성헬스랑,17
알찬,17
안나,17
아파트,17
막막,17
흰,17
몰라,17
와중,17
아쉬워요,17
꺼,17
앱인것,17
받았어,17
모아보,17
표현,17
프리미엄,17
사용법,17
같아서,17
전날,17
보일,17
움직임,17
분류,17
원활하게,17
빨간,17
누르,17
했을때,17
느낀,17
에너지,17
버벅거리고,17
빠른시일내,17
먹었,17
해결해야,17
생각하던,17
어떨까,17
워치,17
쓰니까,17
갯수,17
좋았을,17
잘만든,17
옵션,17
다름,17
기록해,17
그만두,17
보낸,17
원했던,17
뜨네요ㅠ,17
져요,17
즉시,17
도무지,17
가시,17
잇,17
너무너무너무,17
조,17
억지,17
버릇,17
열,17
걷고,17
박,17
캡쳐,17
미루던,17
응모,17
하얀화면,17
새벽기상,17
않는,17
놓,17
만원씩,17
지각,17
입금,17
하트,17
생일,17
브리온,17
잠재,17
게재하세,17
크롬캐스트,16
조정,16
효,16
단계,16
가로,16
언제부턴,16
직전,16
알맞,16
알려주고,16
운동방법,16
않았,16
중국어,16
상단,16
내려,16
어떠,16
베스트,16
굿굿굿,16
버려,16
볼때,16
많아졌으면,16
쓸수록,16
신뢰,16
죽,16
보여주고,16
하얗게,16
해보세,16
진행중,16
분씩,16
않네요,16
나옵니다,16
점수,16
보이니,16
올리기,16
퀘스트,16
고쳐주셔야,16
자잘하게,16
다르겠,16
불편하,16
약먹,16
임시저장,16
나오게,16
추가적,16
민감할,16
만족스러울,16
체크란,16
거부감,16
거슬려,16
눌리,16
제작자,16
지켰는지,16
잠금,16
시킬,16
자동저장,16
개발자분,16
설치해봤는,16
도통,16
해주신,16
인간적,16
중이었는,16
나와요,16
보냈으니,16
비슷비슷,16
제모습,16
세세하게,16
여러차례,16
연동돼,16
줄고,16
그거때문,16
되며,16
데이타,16
배경화면,16
누적,16
받으며,16
만보계,16
읽어주셔,16
불러올수,16
올리는,16
탐색,16
수정되면,16
사용해왔는,16
번거로운,16
디폴트,16
녹화해,16
ㅠㅋㅋ,16
왜이러는지,16
안뜨,16
바꿔봐,16
기능이,16
알려주지,16
박히,16
켜진,16
안되길래,16
안뜸,16
사진크기,16
좋겠어요ㅠ,16
참고,16
몇회,16
가야,16
볼것,16
돌리,16
개발해주셔,16
바꾸나,16
사라지고,16
재구매,16
생기다니,16
대댓글,16
나마,16
챙겨먹기,16
보세,16
습관앱,16
활력소,16
습관성형,16
년전,16
느껴,16
빼야,16
걷기운동,16
요ㅋㅋ,16
생기니까,16
살아,16
연락,16
실력,16
만드는데,16
모인,16
변화할,16
도전하,16
신고해,16
먹어,16
일어날,16
열정,16
회차,16
다이어트식단,16
영양,16
주네,16
실행되지,16
리그,16
파트너십,16
높고,15
짜고,15
좋으나,15
놀랐습니다,15
해외,15
어제까진,15
하려다,15
버그라면,15
자세하게,15
심심하지,15
사용가능,15
방향성,15
콘텐츠,15
되긴,15
분쯤,15
오타,15
막연,15
한국인,15
최곱니다,15
여자,15
신경쓰세,15
교정,15
버퍼링,15
있었음,15
평,15
알게됐는,15
개꿀,15
아까운,15
난이,15
몸관리,15
온몸,15
타이머,15
피티,15
격려,15
앱중,15
찾던,15
재가입,15
끝내고,15
요ㅜㅜ,15
시각,15
어렵습니다,15
최고예,15
신체운동,15
앨범,15
테마,15
배변,15
검색기능,15
정보입력,15
심플해,15
배변활동,15
식사시간,15
선택적,15
기록하,15
힘듦,15
지우면,15
밀다프,15
아쉬웠다,15
앱잠금,15
탄,15
불러오지,15
식단공유,15
월결제,15
년도,15
하셔야,15
가서,15
싶더니,15
보며,15
오픈,15
피부,15
코,15
카카오페,15
챌린지라,15
회복,15
바보,15
요요,15
생기네요,15
개발,15
해야한다,15
부지런함,15
신박,15
존재,15
장바구니,15
바뀔,15
찾고,15
매력,15
좋다고,15
겠습니다,15
오류때문,15
없게,15
나간,15
달라지고,15
마무리,15
아까,15
흰화면,15
하게됩니다,15
일요일,15
도전중,15
막판,15
인증안,15
해야할까,15
ㅈ,15
감독,15
부위별,14
러닝,14
연동해,14
지불,14
나타나고,14
조항,14
이럼,14
허술,14
않았습니다,14
망,14
근육,14
반복해야,14
어플이용,14
설계,14
오류떠,14
확인해야,14
괜찮음,14
자동로그인,14
광고뜨면,14
운동프로그램,14
설치해,14
검증,14
해봤어,14
년째,14
신경쓰,14
풀려,14
안될때,14
업뎃해,14
해보지,14
어려웠는,14
안가,14
좋아졌어요,14
좋아영,14
하든,14
좋으네,14
황당,14
조작,14
나한테,14
쓰겠습니다,14
사용할수,14
하게됨,14
추가해,14
할수있도록,14
많아지면,14
사고,14
도와줍니다,14
쉽습니다,14
해야되나,14
인생앱,14
너무좋네요,14
일반,14
어플덕분,14
요거,14
얼,14
갠적,14
둘째,14
필요한거,14
요리,14
진행할,14
말씀,14
도전해보고,14
넷플,14
사진인증,14
기대됩니다,14
미루게,14
뿌듯해,14
보조제,14
열어,14
돌려주세,14
해결해주세요,14
계,14
동생,14
독,14
못했네,14
아침시간,14
살기,14
신용카드,14
한꺼번,14
미루지않고,14
독서,14
뭡니까,14
사람들한테,14
실천중,14
준비,14
먹게,14
수차례,14
꼴,14
탈출,14
도전해보세요,14
의식적,14
의문,14
실패했네,14
빡쳐,14
조용,14
요ㅜ,14
감정,14
생각했,14
명확,14
반강제,14
살면,14
습관잡기,14
열렸는,14
후회,14
욕심,14
돈버,14
구매할수,14
넘넘,14
보려구,14
걸다,14
코로나때문,14
안열리네,14
우울증,14
뿌듯하게,14
친구추천,14
안뜨네,14
너무좋,14
만족감,14
가입시,14
단식,14
한다는게,14
성실,14
똑같네,14
비추천,14
돈을걸고,14
있으나,14
통장,14
거지,14
인증못,14
어케,14
취해주세,14
